ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1720;EuclideanDistance;false;true;true;false;17;7056.436900000001;368.18170000000003;113619.13200000001;9512.9244;0.6762;0.047400000000000005;322.66
FuzzyCMeans1720;EuclideanDistance;true;false;false;false;17;1.7414;0.2763;1.0922;0.4207;0.0453;0.027600000000000003;222.23
FuzzyCMeans1720;EuclideanDistance;true;false;false;true;17;1.5639;0.2412;0.7037;0.22080000000000002;0.0287;0.0236;91.92
FuzzyCMeans1720;EuclideanDistance;true;false;true;false;17;12.6005;0.002;1.8526;0.6698000000000001;-9.000000000000001E-4;0.012;228.97
FuzzyCMeans1720;EuclideanDistance;true;true;false;false;17;13.638200000000001;1.1268;31.6367;6.0966000000000005;0.2255;0.0441;3514.53
FuzzyCMeans1720;EuclideanDistance;true;true;false;true;17;1.205;0.0531;13.367600000000001;1.0009000000000001;0.5157;0.0275;336.33
FuzzyCMeans1720;EuclideanDistance;true;true;true;false;17;3796.1074000000003;589.8471000000001;116442.40120000001;12305.2467;0.7295;0.0528;331.69
FuzzyCMeans1820;CosineDistance;false;false;false;false;18;2.6716;0.3956;2.9381;0.6584;0.0762;0.029300000000000003;203.36
FuzzyCMeans1820;CosineDistance;false;false;false;true;18;7.763800000000001;0.43270000000000003;8.5173;0.7063;0.0016;0.0179;35.1
FuzzyCMeans1820;CosineDistance;false;false;true;false;18;89.59830000000001;7.719600000000001;98.3842;13.3887;-0.06430000000000001;0.0244;36.29
FuzzyCMeans1820;CosineDistance;false;true;false;false;18;36.787400000000005;3.1813000000000002;65.9314;6.311800000000001;-0.0762;0.0444;176.71
FuzzyCMeans1820;CosineDistance;false;true;false;true;18;5.1073;0.5890000000000001;10.3925;1.4464000000000001;-0.21830000000000002;0.0548;17.52
FuzzyCMeans1820;CosineDistance;false;true;true;false;18;35450.0578;4704.7176;62447.7773;10659.877400000001;-0.2695;0.0572;19.04
FuzzyCMeans1820;CosineDistance;true;false;false;false;18;2.6798;0.4055;2.944;0.6438;0.0685;0.030600000000000002;182.72
FuzzyCMeans1820;CosineDistance;true;false;false;true;18;7.5811;0.4413;8.1712;0.6417;-0.001;0.0173;37.45
FuzzyCMeans1820;CosineDistance;true;false;true;false;18;88.3934;5.7012;95.074;10.8945;-0.0631;0.0227;35.13
FuzzyCMeans1820;CosineDistance;true;true;false;false;18;30.4708;3.3235;61.2252;7.0962000000000005;-0.0368;0.052500000000000005;158.41
FuzzyCMeans1820;CosineDistance;true;true;false;true;18;4.1961;0.5833;9.7767;1.7755;-0.1739;0.0631;17.24
FuzzyCMeans1820;CosineDistance;true;true;true;false;18;23198.4719;3086.3036;49167.5826;11818.724100000001;-0.2432;0.062200000000000005;18.28
FuzzyCMeans1820;EuclideanDistance;false;false;false;false;18;1.3972;0.29550000000000004;0.7945;0.37970000000000004;0.0489;0.0274;294.65
FuzzyCMeans1820;EuclideanDistance;false;false;false;true;18;1.9107;0.3492;0.7483000000000001;0.3196;0.02;0.0165;99.4
FuzzyCMeans1820;EuclideanDistance;false;false;true;false;18;12.271600000000001;0.0;2.1021;0.0;-0.0021000000000000003;0.0;243.36
FuzzyCMeans1820;EuclideanDistance;false;true;false;false;18;13.6052;1.1918;29.2349;7.0703000000000005;0.24020000000000002;0.0422;3664.16
FuzzyCMeans1820;EuclideanDistance;false;true;false;true;18;0.9923000000000001;0.034;13.309000000000001;0.8342;0.5016;0.0414;358.08
FuzzyCMeans1820;EuclideanDistance;false;true;true;false;18;6539.1359;309.44050000000004;112924.8787;9480.1088;0.6823;0.047;358.27
FuzzyCMeans1820;EuclideanDistance;true;false;false;false;18;1.6626;0.2514;1.0144;0.3759;0.0432;0.0267;244.56
FuzzyCMeans1820;EuclideanDistance;true;false;false;true;18;1.4865000000000002;0.2156;0.6286;0.193;0.0286;0.0234;99.93
FuzzyCMeans1820;EuclideanDistance;true;false;true;false;18;11.900400000000001;0.0015;1.5894000000000001;0.5856;2.0E-4;0.0118;243.0
FuzzyCMeans1820;EuclideanDistance;true;true;false;false;18;12.8571;1.0493000000000001;30.4024;6.1111;0.2233;0.0489;3607.87
FuzzyCMeans1820;EuclideanDistance;true;true;false;true;18;1.1420000000000001;0.0478;13.237400000000001;1.2196;0.5126000000000001;0.0303;333.69
FuzzyCMeans1820;EuclideanDistance;true;true;true;false;18;3558.8964;526.2017000000001;113981.2397;11860.967;0.7062;0.053000000000000005;359.58
FuzzyCMeans1920;CosineDistance;false;false;false;false;19;2.5238;0.3279;2.7614;0.6687000000000001;0.0799;0.030600000000000002;234.78
FuzzyCMeans1920;CosineDistance;false;false;false;true;19;7.6808000000000005;0.4964;8.494200000000001;0.777;0.0044;0.0165;37.91
FuzzyCMeans1920;CosineDistance;false;false;true;false;19;88.4469;7.8243;98.0092;14.297400000000001;-0.0609;0.022600000000000002;37.15
FuzzyCMeans1920;CosineDistance;false;true;false;false;19;36.2423;3.1293;66.2415;6.1497;-0.07830000000000001;0.0449;178.91
FuzzyCMeans1920;CosineDistance;false;true;false;true;19;5.0119;0.5951000000000001;10.4495;1.4297;-0.2265;0.055400000000000005;19.38
FuzzyCMeans1920;CosineDistance;false;true;true;false;19;34825.0285;4686.0392;62909.2499;10422.7071;-0.2777;0.058600000000000006;18.09
FuzzyCMeans1920;CosineDistance;true;false;false;false;19;2.4926;0.32020000000000004;2.7122;0.5713;0.07;0.0287;210.38
FuzzyCMeans1920;CosineDistance;true;false;false;true;19;7.5109;0.4781;8.1621;0.7122;0.0018000000000000002;0.0179;38.19
FuzzyCMeans1920;CosineDistance;true;false;true;false;19;87.9268;6.3628;95.43090000000001;11.5159;-0.062;0.0244;37.87
FuzzyCMeans1920;CosineDistance;true;true;false;false;19;29.922700000000003;3.3688000000000002;61.7706;7.1664;-0.0385;0.051300000000000005;176.0
FuzzyCMeans1920;CosineDistance;true;true;false;true;19;4.1178;0.5495;9.8352;1.7686000000000002;-0.1839;0.0636;18.95
FuzzyCMeans1920;CosineDistance;true;true;true;false;19;22795.1567;2928.1185;49681.680100000005;11676.057700000001;-0.2529;0.0599;19.91
FuzzyCMeans1920;EuclideanDistance;false;false;false;false;19;1.3471;0.28950000000000004;0.7334;0.36970000000000003;0.046200000000000005;0.0269;494.7
FuzzyCMeans1920;EuclideanDistance;false;false;false;true;19;1.816;0.3378;0.6963;0.26680000000000004;0.0204;0.0158;107.45
FuzzyCMeans1920;EuclideanDistance;false;false;true;false;19;11.6257;0.0;1.8867;0.0;-0.002;0.0;265.87
FuzzyCMeans1920;EuclideanDistance;false;true;false;false;19;12.861400000000001;0.9006000000000001;27.0595;5.4969;0.2364;0.0432;3947.38
FuzzyCMeans1920;EuclideanDistance;false;true;false;true;19;0.9578000000000001;0.0334;13.144300000000001;0.9166000000000001;0.49500000000000005;0.0398;382.93
FuzzyCMeans1920;EuclideanDistance;false;true;true;false;19;6260.6996;316.3293;111693.44480000001;9667.3524;0.6737000000000001;0.0524;379.13
FuzzyCMeans1920;EuclideanDistance;true;false;false;false;19;1.5984;0.2409;0.9438000000000001;0.36360000000000003;0.0417;0.0261;272.97
FuzzyCMeans1920;EuclideanDistance;true;false;false;true;19;1.4001000000000001;0.2237;0.5640000000000001;0.1602;0.0261;0.0223;109.3
FuzzyCMeans1920;EuclideanDistance;true;false;true;false;19;11.2741;0.0016;1.4020000000000001;0.49920000000000003;5.0E-4;0.0112;259.78
FuzzyCMeans1920;EuclideanDistance;true;true;false;false;19;12.1202;1.0513000000000001;27.576600000000003;5.2631000000000006;0.2132;0.038900000000000004;3902.96
FuzzyCMeans1920;EuclideanDistance;true;true;false;true;19;1.094;0.0466;13.167300000000001;1.3227;0.5064000000000001;0.031400000000000004;378.44
FuzzyCMeans1920;EuclideanDistance;true;true;true;false;19;3187.3211;563.5685;113728.2097;14348.118900000001;0.7059000000000001;0.054900000000000004;374.88
FuzzyCMeans2020;CosineDistance;false;false;false;false;20;2.4551000000000003;0.2859;2.7145;0.6058;0.0815;0.0273;253.77
FuzzyCMeans2020;CosineDistance;false;false;false;true;20;7.6272;0.4655;8.506400000000001;0.746;0.0071;0.0184;38.49
FuzzyCMeans2020;CosineDistance;false;false;true;false;20;87.9088;7.4755;98.1162;13.024700000000001;-0.0579;0.024200000000000003;39.74
FuzzyCMeans2020;CosineDistance;false;true;false;false;20;35.682500000000005;3.2394000000000003;66.1784;6.2552;-0.08270000000000001;0.0459;208.88
FuzzyCMeans2020;CosineDistance;false;true;false;true;20;4.9314;0.6051000000000001;10.4768;1.403;-0.23420000000000002;0.0541;19.02
FuzzyCMeans2020;CosineDistance;false;true;true;false;20;34348.382300000005;4844.975100000001;63180.177500000005;10528.2312;-0.2826;0.0555;18.99
FuzzyCMeans2020;CosineDistance;true;false;false;false;20;2.4353000000000002;0.26;2.6337;0.5362;0.0775;0.0258;228.91
FuzzyCMeans2020;CosineDistance;true;false;false;true;20;7.4248;0.5288;8.133600000000001;0.8255;0.0045000000000000005;0.0176;39.05
FuzzyCMeans2020;CosineDistance;true;false;true;false;20;86.7266;5.5566;94.7765;10.370700000000001;-0.0603;0.0262;41.32
FuzzyCMeans2020;CosineDistance;true;true;false;false;20;29.3944;3.2492;62.0371;7.3127;-0.0407;0.0528;191.46
FuzzyCMeans2020;CosineDistance;true;true;false;true;20;4.0283;0.5251;9.855500000000001;1.8416000000000001;-0.191;0.06670000000000001;19.43
FuzzyCMeans2020;CosineDistance;true;true;true;false;20;22347.0007;2916.3265;49911.535200000006;12488.2855;-0.263;0.0627;20.43
FuzzyCMeans2020;EuclideanDistance;false;false;false;false;20;1.3039;0.2821;0.7007;0.3657;0.044000000000000004;0.0267;521.66
FuzzyCMeans2020;EuclideanDistance;false;false;false;true;20;1.73;0.3301;0.6515000000000001;0.24580000000000002;0.019700000000000002;0.015700000000000002;107.28
FuzzyCMeans2020;EuclideanDistance;false;false;true;false;20;11.044400000000001;0.0;1.7027;0.0;-0.0019;0.0;277.62
FuzzyCMeans2020;EuclideanDistance;false;true;false;false;20;12.3492;0.9561000000000001;25.524800000000003;5.597300000000001;0.23120000000000002;0.045000000000000005;4173.35
FuzzyCMeans2020;EuclideanDistance;false;true;false;true;20;0.9185000000000001;0.034800000000000005;12.9687;0.9117000000000001;0.4902;0.0485;392.41
FuzzyCMeans2020;EuclideanDistance;false;true;true;false;20;5835.3994;269.5665;110045.9504;9262.3539;0.674;0.045700000000000005;393.06
FuzzyCMeans2020;EuclideanDistance;true;false;false;false;20;1.5491000000000001;0.2288;0.8792000000000001;0.3128;0.0424;0.023;279.29
FuzzyCMeans2020;EuclideanDistance;true;false;false;true;20;1.3242;0.2013;0.5182;0.1495;0.024900000000000002;0.0212;110.84
FuzzyCMeans2020;EuclideanDistance;true;false;true;false;20;10.7105;0.0015;1.2273;0.4617;0.0013000000000000002;0.0109;278.6
FuzzyCMeans2020;EuclideanDistance;true;true;false;false;20;11.553600000000001;0.9733;26.5534;6.0221;0.2018;0.044000000000000004;4017.58
FuzzyCMeans2020;EuclideanDistance;true;true;false;true;20;1.0435;0.0511;13.2629;1.407;0.5063;0.034;396.89
FuzzyCMeans2020;EuclideanDistance;true;true;true;false;20;2994.4989;573.1622;110945.1707;14026.1663;0.6975;0.0551;394.22
FuzzyCMeans2120;CosineDistance;false;false;false;false;21;2.4188;0.2513;2.6827;0.5863;0.0824;0.028200000000000003;276.44
FuzzyCMeans2120;CosineDistance;false;false;false;true;21;7.5132;0.5726;8.4549;0.8196;0.010100000000000001;0.0171;43.4
FuzzyCMeans2120;CosineDistance;false;false;true;false;21;87.36670000000001;7.146800000000001;97.35690000000001;11.645900000000001;-0.0557;0.024800000000000003;41.45
FuzzyCMeans2120;CosineDistance;false;true;false;false;21;35.0768;3.2782;66.3208;5.8554;-0.0867;0.048400000000000006;211.48
FuzzyCMeans2120;CosineDistance;false;true;false;true;21;4.836;0.5943;10.5112;1.3473000000000002;-0.2403;0.055900000000000005;20.68
FuzzyCMeans2120;CosineDistance;false;true;true;false;21;33741.0786;4738.7837;63624.4924;10346.49;-0.2846;0.057300000000000004;21.98
FuzzyCMeans2120;CosineDistance;true;false;false;false;21;2.3995;0.252;2.5931;0.5372;0.0758;0.0273;418.33
FuzzyCMeans2120;CosineDistance;true;false;false;true;21;7.359800000000001;0.5455;8.151200000000001;0.8075;0.0073;0.0178;42.31
FuzzyCMeans2120;CosineDistance;true;false;true;false;21;86.0967;5.308;94.0378;7.7174000000000005;-0.057100000000000005;0.026500000000000003;42.65
FuzzyCMeans2120;CosineDistance;true;true;false;false;21;28.8231;3.1477;62.3346;7.0499;-0.0444;0.048400000000000006;215.15
FuzzyCMeans2120;CosineDistance;true;true;false;true;21;3.9889;0.5235000000000001;9.9223;1.8019;-0.20070000000000002;0.067;21.6
FuzzyCMeans2120;CosineDistance;true;true;true;false;21;22214.9676;2830.505;50816.4717;12164.094200000001;-0.2727;0.0611;20.62
FuzzyCMeans2120;EuclideanDistance;false;false;false;false;21;1.2448000000000001;0.2731;0.651;0.34590000000000004;0.0413;0.0262;341.67
FuzzyCMeans2120;EuclideanDistance;false;false;false;true;21;1.6583;0.31370000000000003;0.5843;0.218;0.0187;0.0152;121.15
FuzzyCMeans2120;EuclideanDistance;false;false;true;false;21;10.518500000000001;0.0;1.5444;0.0;-0.0018000000000000002;0.0;301.85
FuzzyCMeans2120;EuclideanDistance;false;true;false;false;21;11.9084;0.8855000000000001;23.9094;5.048;0.21910000000000002;0.0425;4320.86
FuzzyCMeans2120;EuclideanDistance;false;true;false;true;21;0.8875000000000001;0.038200000000000005;12.827300000000001;0.8968;0.47840000000000005;0.053700000000000005;416.53
FuzzyCMeans2120;EuclideanDistance;false;true;true;false;21;5590.469;245.6074;108060.9201;10062.4498;0.6585000000000001;0.0483;419.62
FuzzyCMeans2120;EuclideanDistance;true;false;false;false;21;1.4937;0.2252;0.8421000000000001;0.2989;0.0417;0.023100000000000002;300.21
FuzzyCMeans2120;EuclideanDistance;true;false;false;true;21;1.2604;0.2046;0.4731;0.1421;0.023700000000000002;0.0193;118.28
FuzzyCMeans2120;EuclideanDistance;true;false;true;false;21;10.2004;9.000000000000001E-4;1.0955000000000001;0.4222;0.0017000000000000001;0.0105;291.66
FuzzyCMeans2120;EuclideanDistance;true;true;false;false;21;11.0214;0.8772000000000001;24.3172;4.9995;0.1917;0.04;4223.07
FuzzyCMeans2120;EuclideanDistance;true;true;false;true;21;1.0004;0.057100000000000005;13.324200000000001;1.4761;0.5051;0.0342;417.11
FuzzyCMeans2120;EuclideanDistance;true;true;true;false;21;2863.2427000000002;472.55100000000004;105924.9923;12267.680400000001;0.6797000000000001;0.0489;420.68
FuzzyCMeans220;CosineDistance;false;false;false;false;2;4.0067;0.0482;2.1032;0.0349;0.0483;0.0114;14.5
FuzzyCMeans220;CosineDistance;false;false;false;true;2;9.3437;0.1223;4.8916;0.0912;0.0442;0.0103;3.55
FuzzyCMeans220;CosineDistance;false;false;true;false;2;108.519;2.1924;56.3956;1.2968;0.0371;0.0073;3.29
FuzzyCMeans220;CosineDistance;false;true;false;false;2;62.8851;4.3356;38.4062;2.2113;0.17800000000000002;0.0436;18.79
FuzzyCMeans220;CosineDistance;false;true;false;true;2;8.8779;1.3117;5.856400000000001;0.4076;0.1956;0.07440000000000001;1.66
FuzzyCMeans220;CosineDistance;false;true;true;false;2;54372.278600000005;6988.0243;29842.7749;2464.5743;0.0811;0.049300000000000004;1.67
FuzzyCMeans220;CosineDistance;true;false;false;false;2;4.027200000000001;0.0369;2.1108000000000002;0.0328;0.0468;0.0099;11.96
FuzzyCMeans220;CosineDistance;true;false;false;true;2;8.9944;0.11570000000000001;4.6874;0.0896;0.0396;0.01;3.38
FuzzyCMeans220;CosineDistance;true;false;true;false;2;105.49000000000001;2.5300000000000002;54.495400000000004;1.5201;0.031100000000000003;0.006500000000000001;3.25
FuzzyCMeans220;CosineDistance;true;true;false;false;2;56.9176;4.4295;35.272600000000004;2.0042;0.1894;0.045200000000000004;23.12
FuzzyCMeans220;CosineDistance;true;true;false;true;2;8.3168;1.4837;5.721;0.37820000000000004;0.2185;0.09730000000000001;1.66
FuzzyCMeans220;CosineDistance;true;true;true;false;2;42002.2679;7234.1116;23969.7099;2487.4232;0.1063;0.063;1.8
FuzzyCMeans220;EuclideanDistance;false;false;false;false;2;4.0065;0.047;2.1095;0.0296;0.0514;0.0118;13.22
FuzzyCMeans220;EuclideanDistance;false;false;false;true;2;9.240300000000001;0.039;5.1159;0.038;0.0945;0.0068000000000000005;5.92
FuzzyCMeans220;EuclideanDistance;false;false;true;false;2;110.3345;0.06330000000000001;66.1294;0.0463;0.158;1.0E-4;14.79
FuzzyCMeans220;EuclideanDistance;false;true;false;false;2;49.0566;0.0;46.0743;0.0;0.4375;0.0;197.28
FuzzyCMeans220;EuclideanDistance;false;true;false;true;2;6.359500000000001;0.0028;7.7567;0.0083;0.5666;7.0E-4;10.72
FuzzyCMeans220;EuclideanDistance;false;true;true;false;2;47183.826100000006;0.0;53482.21;0.0;0.5248;0.0;30.11
FuzzyCMeans220;EuclideanDistance;true;false;false;false;2;4.0323;0.0509;2.1189;0.0322;0.0495;0.01;11.85
FuzzyCMeans220;EuclideanDistance;true;false;false;true;2;8.8459;0.0308;4.8814;0.0426;0.0918;0.0079;5.68
FuzzyCMeans220;EuclideanDistance;true;false;true;false;2;107.11030000000001;0.0371;63.7552;0.023200000000000002;0.1529;0.0;13.32
FuzzyCMeans220;EuclideanDistance;true;true;false;false;2;46.3521;0.5558000000000001;42.3328;0.44;0.42410000000000003;0.0134;218.94
FuzzyCMeans220;EuclideanDistance;true;true;false;true;2;6.5259;0.012100000000000001;7.5773;0.0653;0.5442;0.0055000000000000005;11.23
FuzzyCMeans220;EuclideanDistance;true;true;true;false;2;44803.3413;0.0;49441.1503;0.0;0.5158;0.0;30.17
FuzzyCMeans2220;CosineDistance;false;false;false;false;22;2.3654;0.2484;2.6174;0.6179;0.0825;0.029300000000000003;507.2
FuzzyCMeans2220;CosineDistance;false;false;false;true;22;7.415100000000001;0.6071000000000001;8.3886;0.9242;0.0134;0.0173;44.81
FuzzyCMeans2220;CosineDistance;false;false;true;false;22;86.3292;6.814900000000001;97.10220000000001;11.9679;-0.0538;0.025500000000000002;44.02
FuzzyCMeans2220;CosineDistance;false;true;false;false;22;34.4209;3.0189000000000004;66.6461;6.1174;-0.0847;0.046200000000000005;227.47
FuzzyCMeans2220;CosineDistance;false;true;false;true;22;4.779100000000001;0.5888;10.615300000000001;1.4051;-0.2485;0.0568;22.73
FuzzyCMeans2220;CosineDistance;false;true;true;false;22;33403.7345;4878.0848000000005;64640.325600000004;10864.0442;-0.2957;0.057600000000000005;22.13
FuzzyCMeans2220;CosineDistance;true;false;false;false;22;2.3603;0.2477;2.5497;0.5541;0.0762;0.027100000000000003;245.37
FuzzyCMeans2220;CosineDistance;true;false;false;true;22;7.2776000000000005;0.5387000000000001;8.0952;0.8466;0.0077;0.0176;46.44
FuzzyCMeans2220;CosineDistance;true;false;true;false;22;85.3682;5.154;93.9924;7.569500000000001;-0.055;0.025400000000000002;43.93
FuzzyCMeans2220;CosineDistance;true;true;false;false;22;28.366100000000003;3.0624000000000002;62.7173;7.474200000000001;-0.046400000000000004;0.048;218.28
FuzzyCMeans2220;CosineDistance;true;true;false;true;22;3.9442000000000004;0.5389;10.0358;1.8892;-0.20850000000000002;0.0663;23.54
FuzzyCMeans2220;CosineDistance;true;true;true;false;22;21932.797700000003;3012.5811000000003;51709.356100000005;12773.4971;-0.281;0.0601;21.43
FuzzyCMeans2220;EuclideanDistance;false;false;false;false;22;1.2122000000000002;0.2721;0.6175;0.3242;0.0408;0.0235;354.56
FuzzyCMeans2220;EuclideanDistance;false;false;false;true;22;1.568;0.2994;0.5425;0.20420000000000002;0.018500000000000003;0.015600000000000001;136.95
FuzzyCMeans2220;EuclideanDistance;false;false;true;false;22;10.0404;0.0;1.4072;0.0;-0.0017000000000000001;0.0;325.11
FuzzyCMeans2220;EuclideanDistance;false;true;false;false;22;11.5135;0.7948000000000001;22.8082;5.1606000000000005;0.2149;0.0442;4481.17
FuzzyCMeans2220;EuclideanDistance;false;true;false;true;22;0.8494;0.042300000000000004;12.737400000000001;0.9268000000000001;0.47990000000000005;0.0471;429.94
FuzzyCMeans2220;EuclideanDistance;false;true;true;false;22;5315.5427;242.84480000000002;107070.7476;10285.310800000001;0.6616000000000001;0.053200000000000004;443.13
FuzzyCMeans2220;EuclideanDistance;true;false;false;false;22;1.4662000000000002;0.21300000000000002;0.7994;0.2732;0.0408;0.0223;306.78
FuzzyCMeans2220;EuclideanDistance;true;false;false;true;22;1.2124000000000001;0.2053;0.4534;0.14350000000000002;0.0212;0.0194;131.7
FuzzyCMeans2220;EuclideanDistance;true;false;true;false;22;9.7369;9.000000000000001E-4;0.9196000000000001;0.3927;0.0036000000000000003;0.0103;310.51
FuzzyCMeans2220;EuclideanDistance;true;true;false;false;22;10.747300000000001;0.9965;24.101000000000003;5.1475;0.1895;0.0409;4528.46
FuzzyCMeans2220;EuclideanDistance;true;true;false;true;22;0.9651000000000001;0.0659;13.432400000000001;1.3636000000000001;0.4965;0.039400000000000004;403.27
FuzzyCMeans2220;EuclideanDistance;true;true;true;false;22;2665.958;519.0965;105801.5855;14177.541000000001;0.6777000000000001;0.0582;446.85
FuzzyCMeans2320;CosineDistance;false;false;false;false;23;2.3183000000000002;0.2422;2.5605;0.596;0.0844;0.0287;530.49
FuzzyCMeans2320;CosineDistance;false;false;false;true;23;7.2944;0.7722;8.3138;1.1073;0.0149;0.0177;47.64
FuzzyCMeans2320;CosineDistance;false;false;true;false;23;85.58630000000001;6.6039;97.0587;11.7063;-0.0502;0.027100000000000003;45.92
FuzzyCMeans2320;CosineDistance;false;true;false;false;23;33.9077;2.8623000000000003;66.6507;6.4015;-0.0857;0.045700000000000005;241.86
FuzzyCMeans2320;CosineDistance;false;true;false;true;23;4.690300000000001;0.5653;10.6179;1.3678000000000001;-0.2604;0.0562;22.89
FuzzyCMeans2320;CosineDistance;false;true;true;false;23;32930.1342;4677.2027;64502.115900000004;11230.0254;-0.3059;0.058800000000000005;23.19
FuzzyCMeans2320;CosineDistance;true;false;false;false;23;2.3214;0.2516;2.5171;0.5616;0.07780000000000001;0.028;264.8
FuzzyCMeans2320;CosineDistance;true;false;false;true;23;7.1216;0.7481;7.9794;1.0649;0.0125;0.0206;50.31
FuzzyCMeans2320;CosineDistance;true;false;true;false;23;84.5789;6.131600000000001;93.78620000000001;8.829500000000001;-0.052000000000000005;0.0229;48.43
FuzzyCMeans2320;CosineDistance;true;true;false;false;23;27.8995;3.0222;62.8947;7.4252;-0.0509;0.0458;220.23
FuzzyCMeans2320;CosineDistance;true;true;false;true;23;3.8524000000000003;0.46830000000000005;10.1181;1.9015000000000002;-0.2114;0.0644;24.03
FuzzyCMeans2320;CosineDistance;true;true;true;false;23;21361.9748;2716.6479;52361.4703;13312.0943;-0.2836;0.058600000000000006;22.98
FuzzyCMeans2320;EuclideanDistance;false;false;false;false;23;1.1643000000000001;0.2622;0.5732;0.3034;0.0388;0.0228;374.06
FuzzyCMeans2320;EuclideanDistance;false;false;false;true;23;1.4742000000000002;0.2964;0.4953;0.1877;0.0171;0.0161;139.39
FuzzyCMeans2320;EuclideanDistance;false;false;true;false;23;9.603900000000001;0.0;1.2875;0.0;-0.0016;0.0;337.93
FuzzyCMeans2320;EuclideanDistance;false;true;false;false;23;11.155000000000001;0.8632000000000001;21.2834;4.877400000000001;0.20500000000000002;0.038400000000000004;4828.19
FuzzyCMeans2320;EuclideanDistance;false;true;false;true;23;0.8212;0.0347;12.6035;0.8577;0.4703;0.0461;444.11
FuzzyCMeans2320;EuclideanDistance;false;true;true;false;23;5044.6345;256.36400000000003;105626.5717;10301.1283;0.6561;0.047400000000000005;483.16
FuzzyCMeans2320;EuclideanDistance;true;false;false;false;23;1.4163000000000001;0.2066;0.7652;0.2842;0.0393;0.022600000000000002;313.55
FuzzyCMeans2320;EuclideanDistance;true;false;false;true;23;1.1469;0.1875;0.41350000000000003;0.1315;0.0199;0.0198;139.34
FuzzyCMeans2320;EuclideanDistance;true;false;true;false;23;9.3137;8.0E-4;0.8054;0.35750000000000004;0.0045000000000000005;0.0098;341.0
FuzzyCMeans2320;EuclideanDistance;true;true;false;false;23;10.198400000000001;0.86;23.338700000000003;5.034800000000001;0.1844;0.0357;4728.79
FuzzyCMeans2320;EuclideanDistance;true;true;false;true;23;0.9204;0.0636;13.471400000000001;1.4384000000000001;0.49810000000000004;0.0388;456.78
FuzzyCMeans2320;EuclideanDistance;true;true;true;false;23;2405.4147000000003;571.4687;107388.3064;14312.5432;0.6656000000000001;0.0587;478.77
FuzzyCMeans2420;CosineDistance;false;false;false;false;24;2.2796000000000003;0.2281;2.4947;0.5726;0.08120000000000001;0.028200000000000003;314.21
FuzzyCMeans2420;CosineDistance;false;false;false;true;24;7.0327;0.9747;8.0509;1.3766;0.0182;0.0217;52.02
FuzzyCMeans2420;CosineDistance;false;false;true;false;24;84.0934;7.003500000000001;96.17490000000001;11.664200000000001;-0.049600000000000005;0.027200000000000002;48.96
FuzzyCMeans2420;CosineDistance;false;true;false;false;24;33.3693;2.7376;66.4503;6.3993;-0.0853;0.0444;244.97
FuzzyCMeans2420;CosineDistance;false;true;false;true;24;4.6542;0.5454;10.6385;1.3926;-0.2666;0.0533;25.99
FuzzyCMeans2420;CosineDistance;false;true;true;false;24;32614.718;4476.8392;64691.220400000006;11086.1237;-0.3134;0.0585;26.04
FuzzyCMeans2420;CosineDistance;true;false;false;false;24;2.2814;0.23600000000000002;2.4707000000000003;0.5202;0.07880000000000001;0.0281;273.56
FuzzyCMeans2420;CosineDistance;true;false;false;true;24;6.7672;0.9774;7.6611;1.2709000000000001;0.0172;0.0227;56.09
FuzzyCMeans2420;CosineDistance;true;false;true;false;24;83.12650000000001;7.1649;92.3523;10.372200000000001;-0.050300000000000004;0.023700000000000002;52.48
FuzzyCMeans2420;CosineDistance;true;true;false;false;24;27.3973;2.8404000000000003;62.8827;7.333;-0.0524;0.045000000000000005;231.68
FuzzyCMeans2420;CosineDistance;true;true;false;true;24;3.7786000000000004;0.44380000000000003;10.1401;1.8843;-0.2151;0.0656;25.61
FuzzyCMeans2420;CosineDistance;true;true;true;false;24;21005.5354;2533.3477000000003;52663.282100000004;13314.5017;-0.2894;0.0574;24.0
FuzzyCMeans2420;EuclideanDistance;false;false;false;false;24;1.1266;0.24580000000000002;0.5308;0.2752;0.039900000000000005;0.0239;381.95
FuzzyCMeans2420;EuclideanDistance;false;false;false;true;24;1.4012;0.2808;0.45180000000000003;0.18100000000000002;0.0165;0.0152;149.87
FuzzyCMeans2420;EuclideanDistance;false;false;true;false;24;9.203700000000001;0.0;1.1824000000000001;0.0;-0.0016;0.0;368.95
FuzzyCMeans2420;EuclideanDistance;false;true;false;false;24;10.6967;0.8828;20.7197;4.8685;0.20400000000000001;0.0409;4894.01
FuzzyCMeans2420;EuclideanDistance;false;true;false;true;24;0.79;0.036500000000000005;12.3635;0.9588000000000001;0.4554;0.040600000000000004;498.28
FuzzyCMeans2420;EuclideanDistance;false;true;true;false;24;4836.0143;263.11760000000004;103910.5708;10593.1813;0.6439;0.0516;500.58
FuzzyCMeans2420;EuclideanDistance;true;false;false;false;24;1.3729;0.19240000000000002;0.7239;0.2645;0.0392;0.0187;340.09
FuzzyCMeans2420;EuclideanDistance;true;false;false;true;24;1.0952;0.1816;0.3704;0.1298;0.0187;0.0176;149.92
