ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;false;true;false;false;27;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1284.31
ClusterART;Not needed;false;true;false;false;28;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1133.91
ClusterART;Not needed;false;true;false;false;29;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1198.1
ClusterART;Not needed;false;true;false;false;3;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1245.11
ClusterART;Not needed;false;true;false;false;30;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1281.11
ClusterART;Not needed;false;true;false;false;4;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1162.5
ClusterART;Not needed;false;true;false;false;5;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1054.92
ClusterART;Not needed;false;true;false;false;6;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1248.87
ClusterART;Not needed;false;true;false;false;7;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1099.68
ClusterART;Not needed;false;true;false;false;8;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1814.08
ClusterART;Not needed;false;true;false;false;9;50.9773;0.0;49.984100000000005;0.0;0.4338;0.0;1934.47
ClusterART;Not needed;true;false;false;false;10;2.5247;0.0;3.5450000000000004;0.0;0.1497;0.0;1579.59
ClusterART;Not needed;true;false;false;false;11;2.5119000000000002;0.0;3.5686;0.0;0.1645;0.0;3000.82
ClusterART;Not needed;true;false;false;false;12;2.4949000000000003;0.0;3.5601000000000003;0.0;0.1729;0.0;2219.91
ClusterART;Not needed;true;false;false;false;13;2.6591;0.0;3.6344000000000003;0.0;0.2124;0.0;2365.85
ClusterART;Not needed;true;false;false;false;14;2.6004;0.0;3.7104000000000004;0.0;0.17300000000000001;0.0;2638.59
ClusterART;Not needed;true;false;false;false;15;2.7567;0.0;3.7268000000000003;0.0;0.21230000000000002;0.0;2733.44
ClusterART;Not needed;true;false;false;false;16;2.5582000000000003;0.0;3.8543000000000003;0.0;0.20140000000000002;0.0;3255.91
ClusterART;Not needed;true;false;false;false;17;2.5894;0.0;3.9204000000000003;0.0;0.1985;0.0;3658.2
ClusterART;Not needed;true;false;false;false;18;2.4772000000000003;0.0;3.9210000000000003;0.0;0.1753;0.0;3823.4
ClusterART;Not needed;true;false;false;false;19;2.5788;0.0;3.9674;0.0;0.15710000000000002;0.0;4214.4
ClusterART;Not needed;true;false;false;false;2;3.4185000000000003;0.0;1.9556;0.0;0.1301;0.0;225.47
ClusterART;Not needed;true;false;false;false;20;2.6219;0.0;3.9107000000000003;0.0;0.20650000000000002;0.0;4708.51
ClusterART;Not needed;true;false;false;false;21;2.5693;0.0;3.9551000000000003;0.0;0.22690000000000002;0.0;4560.83
