ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans2020;EuclideanDistance;true;false;false;false;20;0.48550000000000004;0.1242;0.1096;0.0738;0.014;0.0162;215.37
FuzzyCMeans2020;EuclideanDistance;true;false;false;true;20;0.9937;0.2277;0.3819;0.22340000000000002;0.0205;0.0189;52.77
FuzzyCMeans2020;EuclideanDistance;true;false;true;false;20;7.914700000000001;0.0;0.4733;0.0;0.015700000000000002;0.0;111.14
FuzzyCMeans2020;EuclideanDistance;true;true;false;false;20;9.4213;0.5848;16.099700000000002;3.8768000000000002;0.1772;0.041800000000000004;1662.89
FuzzyCMeans2020;EuclideanDistance;true;true;false;true;20;0.8501000000000001;0.0332;8.822000000000001;0.7209;0.41500000000000004;0.0466;225.36
FuzzyCMeans2020;EuclideanDistance;true;true;true;false;20;5595.1263;783.0001000000001;71650.9863;7879.8307;0.6515000000000001;0.0611;322.89
FuzzyCMeans2120;CosineDistance;false;false;false;false;21;1.7573;0.2868;1.5567;0.5107;0.09390000000000001;0.038700000000000005;116.27
FuzzyCMeans2120;CosineDistance;false;false;false;true;21;5.9866;0.1446;6.947;0.189;0.046200000000000005;0.0173;20.47
FuzzyCMeans2120;CosineDistance;false;false;true;false;21;70.5788;2.3019000000000003;81.16680000000001;3.0263;-0.0094;0.024900000000000002;23.12
FuzzyCMeans2120;CosineDistance;false;true;false;false;21;37.717800000000004;3.8015000000000003;69.6919;4.2421;-0.10300000000000001;0.0449;149.64
FuzzyCMeans2120;CosineDistance;false;true;false;true;21;6.0784;0.5894;10.3704;0.6051000000000001;-0.3335;0.063;9.89
FuzzyCMeans2120;CosineDistance;false;true;true;false;21;45742.940200000005;5029.0617;72593.01000000001;5241.5355;-0.35650000000000004;0.0656;10.23
FuzzyCMeans2120;CosineDistance;true;false;false;false;21;1.8787;0.2716;1.8459;0.5952000000000001;0.0913;0.038400000000000004;155.3
FuzzyCMeans2120;CosineDistance;true;false;false;true;21;5.6930000000000005;0.24400000000000002;6.485600000000001;0.24180000000000001;0.019;0.0207;21.11
FuzzyCMeans2120;CosineDistance;true;false;true;false;21;68.5766;2.4458;77.1785;2.5084;-0.019700000000000002;0.0221;19.61
FuzzyCMeans2120;CosineDistance;true;true;false;false;21;28.5794;2.8526000000000002;59.376900000000006;3.4564000000000004;-0.0621;0.043500000000000004;85.61
FuzzyCMeans2120;CosineDistance;true;true;false;true;21;4.2472;0.48660000000000003;8.1274;0.6633;-0.2783;0.0645;10.49
FuzzyCMeans2120;CosineDistance;true;true;true;false;21;24917.0357;3507.6728000000003;47276.9679;5295.3391;-0.313;0.0736;10.34
FuzzyCMeans2120;EuclideanDistance;false;false;false;false;21;0.5118;0.1453;0.10540000000000001;0.0684;0.0414;0.0182;125.67
FuzzyCMeans2120;EuclideanDistance;false;false;false;true;21;1.1444;0.2697;0.4726;0.256;0.0159;0.023700000000000002;53.65
FuzzyCMeans2120;EuclideanDistance;false;false;true;false;21;7.763800000000001;0.0;0.4393;0.0;0.0145;0.0;108.18
FuzzyCMeans2120;EuclideanDistance;false;true;false;false;21;12.902600000000001;1.0055;31.471400000000003;4.4661;0.2325;0.0346;1768.77
FuzzyCMeans2120;EuclideanDistance;false;true;false;true;21;0.9508000000000001;0.0415;10.7292;0.618;0.42150000000000004;0.047900000000000005;207.75
FuzzyCMeans2120;EuclideanDistance;false;true;true;false;21;7686.436000000001;292.8338;105695.6141;8090.6844;0.6392;0.0536;205.84
FuzzyCMeans2120;EuclideanDistance;true;false;false;false;21;0.4531;0.1096;0.0995;0.058600000000000006;0.014400000000000001;0.015300000000000001;212.19
FuzzyCMeans2120;EuclideanDistance;true;false;false;true;21;0.9233;0.1918;0.3416;0.2126;0.0187;0.016300000000000002;56.63
FuzzyCMeans2120;EuclideanDistance;true;false;true;false;21;7.537800000000001;0.0;0.4293;0.0;0.0149;0.0;115.41
FuzzyCMeans2120;EuclideanDistance;true;true;false;false;21;9.022300000000001;0.6307;14.772200000000002;3.5153000000000003;0.1671;0.0425;1688.88
FuzzyCMeans2120;EuclideanDistance;true;true;false;true;21;0.8181;0.0333;8.735100000000001;0.7975;0.4141;0.0442;205.04
FuzzyCMeans2120;EuclideanDistance;true;true;true;false;21;5320.022800000001;726.7315;68258.8532;6734.8611;0.6327;0.055400000000000005;310.17
FuzzyCMeans220;CosineDistance;false;false;false;false;2;4.0198;0.0522;2.2004;0.0184;0.08710000000000001;0.0183;5.09
FuzzyCMeans220;CosineDistance;false;false;false;true;2;7.1448;0.0309;3.7165000000000004;0.020300000000000002;0.038200000000000005;0.0061;2.05
FuzzyCMeans220;CosineDistance;false;false;true;false;2;84.51010000000001;0.41400000000000003;43.679;0.16160000000000002;0.032100000000000004;0.0054;2.3
FuzzyCMeans220;CosineDistance;false;true;false;false;2;66.5043;4.9943;40.4859;2.8519;0.1638;0.0785;6.89
FuzzyCMeans220;CosineDistance;false;true;false;true;2;10.141;0.6367;5.5686;0.373;0.07010000000000001;0.0318;0.94
FuzzyCMeans220;CosineDistance;false;true;true;false;2;74511.4449;7899.2833;39788.1771;1974.5407;0.0575;0.0656;0.85
FuzzyCMeans220;CosineDistance;true;false;false;false;2;4.057;0.0584;2.2399;0.0201;0.0946;0.021;5.01
FuzzyCMeans220;CosineDistance;true;false;false;true;2;6.707400000000001;0.0383;3.4679;0.02;0.032600000000000004;0.005;1.97
FuzzyCMeans220;CosineDistance;true;false;true;false;2;80.8181;0.372;41.6298;0.1768;0.028800000000000003;0.0053;2.22
FuzzyCMeans220;CosineDistance;true;true;false;false;2;54.5777;3.1973000000000003;35.5066;2.4357;0.2134;0.0767;6.34
FuzzyCMeans220;CosineDistance;true;true;false;true;2;7.753500000000001;0.8837;4.4386;0.3055;0.10500000000000001;0.0531;1.16
FuzzyCMeans220;CosineDistance;true;true;true;false;2;46175.527200000004;4421.9756;24946.6009;1176.7287000000001;0.0678;0.0661;0.93
FuzzyCMeans220;EuclideanDistance;false;false;false;false;2;4.0125;0.0511;2.2088;0.015300000000000001;0.09230000000000001;0.0172;5.43
FuzzyCMeans220;EuclideanDistance;false;false;false;true;2;6.9976;0.0654;3.8294;0.0378;0.08560000000000001;0.0151;2.72
FuzzyCMeans220;EuclideanDistance;false;false;true;false;2;81.5852;0.4038;48.4247;0.2121;0.1511;0.0068000000000000005;5.7
FuzzyCMeans220;EuclideanDistance;false;true;false;false;2;49.1659;0.0;49.9135;0.0;0.47990000000000005;0.0;83.1
FuzzyCMeans220;EuclideanDistance;false;true;false;true;2;6.483700000000001;0.0224;7.8752;0.0853;0.5505;0.01;6.54
FuzzyCMeans220;EuclideanDistance;false;true;true;false;2;50430.048500000004;0.0;66870.26400000001;0.0;0.5943;0.0;14.73
FuzzyCMeans220;EuclideanDistance;true;false;false;false;2;4.0431;0.040100000000000004;2.2506;0.0167;0.10210000000000001;0.0155;4.38
FuzzyCMeans220;EuclideanDistance;true;false;false;true;2;6.6183000000000005;0.041;3.6418000000000004;0.0381;0.092;0.011000000000000001;2.67
FuzzyCMeans220;EuclideanDistance;true;false;true;false;2;79.16890000000001;0.1573;47.3341;0.046;0.1567;7.0E-4;5.5
FuzzyCMeans220;EuclideanDistance;true;true;false;false;2;45.0935;0.14200000000000002;42.0589;0.28340000000000004;0.4359;0.0031000000000000003;83.55
FuzzyCMeans220;EuclideanDistance;true;true;false;true;2;5.1083;0.0375;6.2506;0.0349;0.5598000000000001;0.0071;5.26
FuzzyCMeans220;EuclideanDistance;true;true;true;false;2;33820.322100000005;0.0;44425.895000000004;0.0;0.5927;0.0;14.86
FuzzyCMeans2220;CosineDistance;false;false;false;false;22;1.7134;0.2843;1.5045000000000002;0.49610000000000004;0.0898;0.0371;94.87
FuzzyCMeans2220;CosineDistance;false;false;false;true;22;5.8834;0.3219;6.9154;0.3844;0.050100000000000006;0.017400000000000002;22.67
FuzzyCMeans2220;CosineDistance;false;false;true;false;22;69.78670000000001;2.487;81.307;3.0854000000000004;-0.006;0.0262;24.66
FuzzyCMeans2220;CosineDistance;false;true;false;false;22;37.000800000000005;3.7230000000000003;69.93390000000001;3.8963;-0.10360000000000001;0.0482;85.71
FuzzyCMeans2220;CosineDistance;false;true;false;true;22;5.9786;0.5771000000000001;10.3863;0.602;-0.3397;0.0631;10.84
FuzzyCMeans2220;CosineDistance;false;true;true;false;22;44967.3429;4867.8493;72882.9543;5264.5486;-0.3609;0.0637;11.12
FuzzyCMeans2220;CosineDistance;true;false;false;false;22;1.8339;0.26780000000000004;1.7696;0.5399;0.0881;0.0352;83.13
FuzzyCMeans2220;CosineDistance;true;false;false;true;22;5.4957;0.5172;6.3611;0.5093;0.023;0.0222;23.44
FuzzyCMeans2220;CosineDistance;true;false;true;false;22;67.87400000000001;3.2482;77.2197;2.8324000000000003;-0.0171;0.0246;20.48
FuzzyCMeans2220;CosineDistance;true;true;false;false;22;28.2463;3.0164;59.624500000000005;3.311;-0.0671;0.0451;89.89
FuzzyCMeans2220;CosineDistance;true;true;false;true;22;4.1923;0.4793;8.1791;0.6374000000000001;-0.2851;0.0645;11.26
FuzzyCMeans2220;CosineDistance;true;true;true;false;22;24564.7056;3401.322;47679.5242;5157.5031;-0.31870000000000004;0.0729;9.9
FuzzyCMeans2220;EuclideanDistance;false;false;false;false;22;0.4612;0.1192;0.08900000000000001;0.0671;0.042;0.016300000000000002;134.98
FuzzyCMeans2220;EuclideanDistance;false;false;false;true;22;1.0843;0.27190000000000003;0.4262;0.2651;0.0159;0.0234;58.09
FuzzyCMeans2220;EuclideanDistance;false;false;true;false;22;7.410900000000001;0.0;0.4002;0.0;0.013800000000000002;0.0;122.73
FuzzyCMeans2220;EuclideanDistance;false;true;false;false;22;12.468300000000001;0.9694;29.6305;5.2973;0.22360000000000002;0.038400000000000004;1853.29
FuzzyCMeans2220;EuclideanDistance;false;true;false;true;22;0.9113;0.039900000000000005;10.6097;0.6406000000000001;0.42460000000000003;0.0482;217.04
FuzzyCMeans2220;EuclideanDistance;false;true;true;false;22;7270.1938;326.9774;103205.09850000001;8233.133600000001;0.6312;0.0545;210.3
FuzzyCMeans2220;EuclideanDistance;true;false;false;false;22;0.42750000000000005;0.0883;0.0946;0.0495;0.016;0.0149;135.1
FuzzyCMeans2220;EuclideanDistance;true;false;false;true;22;0.8575;0.1685;0.2848;0.1797;0.0179;0.0162;59.07
FuzzyCMeans2220;EuclideanDistance;true;false;true;false;22;7.195200000000001;0.0;0.3911;0.0;0.0143;0.0;121.43
FuzzyCMeans2220;EuclideanDistance;true;true;false;false;22;8.7169;0.7245;14.004000000000001;4.0436000000000005;0.1651;0.0402;1830.12
FuzzyCMeans2220;EuclideanDistance;true;true;false;true;22;0.7902;0.032600000000000004;8.746400000000001;0.6654;0.4117;0.0407;218.85
FuzzyCMeans2220;EuclideanDistance;true;true;true;false;22;4947.8186000000005;696.9204000000001;66256.0669;7281.68;0.6129;0.058100000000000006;210.6
FuzzyCMeans2320;CosineDistance;false;false;false;false;23;1.6596000000000002;0.2748;1.4249;0.4912;0.0908;0.0363;99.0
FuzzyCMeans2320;CosineDistance;false;false;false;true;23;5.619800000000001;0.5791000000000001;6.6854000000000005;0.7359;0.0555;0.020800000000000003;25.16
FuzzyCMeans2320;CosineDistance;false;false;true;false;23;67.8678;5.731800000000001;79.48010000000001;8.0343;-0.0017000000000000001;0.0262;23.73
FuzzyCMeans2320;CosineDistance;false;true;false;false;23;36.4938;3.5952;69.8842;3.9851;-0.1015;0.0478;89.9
FuzzyCMeans2320;CosineDistance;false;true;false;true;23;5.8744000000000005;0.5828;10.3764;0.6045;-0.33990000000000004;0.0582;11.31
FuzzyCMeans2320;CosineDistance;false;true;true;false;23;44183.5469;5026.5296;72759.2292;5339.6004;-0.3642;0.062200000000000005;11.49
FuzzyCMeans2320;CosineDistance;true;false;false;false;23;1.7779;0.2531;1.7039000000000002;0.5446;0.0869;0.0352;87.78
FuzzyCMeans2320;CosineDistance;true;false;false;true;23;5.0087;0.7886000000000001;5.9252;0.8496;0.0302;0.027;28.11
FuzzyCMeans2320;CosineDistance;true;false;true;false;23;66.13600000000001;5.5373;75.9727;6.5758;-0.0171;0.0275;25.45
FuzzyCMeans2320;CosineDistance;true;true;false;false;23;27.688000000000002;2.8882000000000003;59.4971;3.3694;-0.0697;0.045700000000000005;161.54
FuzzyCMeans2320;CosineDistance;true;true;false;true;23;4.1428;0.46640000000000004;8.186300000000001;0.5676;-0.28900000000000003;0.0635;10.98
FuzzyCMeans2320;CosineDistance;true;true;true;false;23;24345.647500000003;3223.7528;47781.1727;4898.7448;-0.3256;0.0723;11.69
FuzzyCMeans2320;EuclideanDistance;false;false;false;false;23;0.4378;0.1037;0.07980000000000001;0.0579;0.0409;0.015700000000000002;149.67
FuzzyCMeans2320;EuclideanDistance;false;false;false;true;23;1.0166;0.2506;0.3774;0.2459;0.0132;0.0218;63.48
FuzzyCMeans2320;EuclideanDistance;false;false;true;false;23;7.0887;0.0;0.3662;0.0;0.0132;0.0;217.06
FuzzyCMeans2320;EuclideanDistance;false;true;false;false;23;11.9025;0.8311000000000001;28.5687;5.2327;0.2165;0.0381;1905.65
FuzzyCMeans2320;EuclideanDistance;false;true;false;true;23;0.886;0.0363;10.426300000000001;0.6133000000000001;0.41400000000000003;0.0444;379.74
FuzzyCMeans2320;EuclideanDistance;false;true;true;false;23;6856.1218;280.5401;101441.9097;8074.878100000001;0.6312;0.055600000000000004;230.94
FuzzyCMeans2320;EuclideanDistance;true;false;false;false;23;0.4076;0.07880000000000001;0.09140000000000001;0.050800000000000005;0.0161;0.014700000000000001;135.61
FuzzyCMeans2320;EuclideanDistance;true;false;false;true;23;0.8156;0.1505;0.265;0.1773;0.0173;0.0154;61.83
FuzzyCMeans2320;EuclideanDistance;true;false;true;false;23;6.882300000000001;0.0;0.3579;0.0;0.013600000000000001;0.0;131.44
FuzzyCMeans2320;EuclideanDistance;true;true;false;false;23;8.486600000000001;0.8002;13.3289;3.7699000000000003;0.15510000000000002;0.031;1814.1
FuzzyCMeans2320;EuclideanDistance;true;true;false;true;23;0.766;0.0333;8.5882;0.6096;0.4021;0.0369;228.23
FuzzyCMeans2320;EuclideanDistance;true;true;true;false;23;4590.7266;632.6334;64473.202900000004;7426.3907;0.6092000000000001;0.048;224.66
FuzzyCMeans2420;CosineDistance;false;false;false;false;24;1.6114000000000002;0.266;1.3547;0.4859;0.0876;0.0322;100.74
FuzzyCMeans2420;CosineDistance;false;false;false;true;24;5.1611;0.8763000000000001;6.1934000000000005;1.106;0.058300000000000005;0.025;28.76
FuzzyCMeans2420;CosineDistance;false;false;true;false;24;65.5201;7.7563;77.3067;10.5855;2.0E-4;0.0244;24.96
FuzzyCMeans2420;CosineDistance;false;true;false;false;24;35.9272;3.5731;69.8994;4.2315000000000005;-0.1033;0.046900000000000004;96.85
FuzzyCMeans2420;CosineDistance;false;true;false;true;24;5.7404;0.5794;10.3819;0.6108;-0.342;0.059300000000000005;12.4
FuzzyCMeans2420;CosineDistance;false;true;true;false;24;43151.6463;5267.5379;72672.386;5676.655000000001;-0.3667;0.0654;11.64
FuzzyCMeans2420;CosineDistance;true;false;false;false;24;1.7358;0.2531;1.6628;0.5439;0.0878;0.035;90.67
FuzzyCMeans2420;CosineDistance;true;false;false;true;24;4.6515;0.8032;5.5877;0.9499000000000001;0.0381;0.0332;30.18
FuzzyCMeans2420;CosineDistance;true;false;true;false;24;63.1351;8.1925;73.53670000000001;9.534500000000001;-0.014100000000000001;0.028900000000000002;26.82
FuzzyCMeans2420;CosineDistance;true;true;false;false;24;27.3339;2.7073;59.6709;3.2779000000000003;-0.0741;0.0458;93.83
FuzzyCMeans2420;CosineDistance;true;true;false;true;24;4.0888;0.44430000000000003;8.188500000000001;0.554;-0.29510000000000003;0.0659;11.86
FuzzyCMeans2420;CosineDistance;true;true;true;false;24;24082.3635;3182.2313000000004;47919.2307;4765.4031;-0.3315;0.0721;13.7
FuzzyCMeans2420;EuclideanDistance;false;false;false;false;24;0.4132;0.0942;0.0678;0.0439;0.038200000000000005;0.015000000000000001;157.52
FuzzyCMeans2420;EuclideanDistance;false;false;false;true;24;0.9552;0.22990000000000002;0.32070000000000004;0.1996;0.0099;0.0175;66.84
FuzzyCMeans2420;EuclideanDistance;false;false;true;false;24;6.7934;0.0;0.33630000000000004;0.0;0.012700000000000001;0.0;136.53
FuzzyCMeans2420;EuclideanDistance;false;true;false;false;24;11.547500000000001;0.9197000000000001;27.1809;4.6609;0.2074;0.0342;1987.22
FuzzyCMeans2420;EuclideanDistance;false;true;false;true;24;0.8626;0.0378;10.353100000000001;0.6374000000000001;0.4017;0.0441;238.71
FuzzyCMeans2420;EuclideanDistance;false;true;true;false;24;6511.1131000000005;268.3675;98154.90430000001;8101.8239;0.6253000000000001;0.0488;231.16
FuzzyCMeans2420;EuclideanDistance;true;false;false;false;24;0.3821;0.0639;0.0884;0.044000000000000004;0.015600000000000001;0.014;138.85
FuzzyCMeans2420;EuclideanDistance;true;false;false;true;24;0.766;0.14500000000000002;0.2111;0.13970000000000002;0.016800000000000002;0.0115;68.32
FuzzyCMeans2420;EuclideanDistance;true;false;true;false;24;6.5956;0.0;0.3287;0.0;0.0131;0.0;149.77
FuzzyCMeans2420;EuclideanDistance;true;true;false;false;24;8.3237;0.7864;12.6156;3.4842;0.1486;0.030500000000000003;1968.36
FuzzyCMeans2420;EuclideanDistance;true;true;false;true;24;0.7465;0.030500000000000003;8.539;0.7436;0.398;0.0344;240.06
FuzzyCMeans2420;EuclideanDistance;true;true;true;false;24;4370.8183;612.297;62058.1469;7894.9409000000005;0.5900000000000001;0.058800000000000005;252.61
FuzzyCMeans2520;CosineDistance;false;false;false;false;25;1.5701;0.2539;1.342;0.4879;0.0857;0.0315;107.06
FuzzyCMeans2520;CosineDistance;false;false;false;true;25;4.5597;0.8574;5.5511;1.1313;0.058300000000000005;0.0281;35.1
FuzzyCMeans2520;CosineDistance;false;false;true;false;25;60.102900000000005;10.911900000000001;71.4886;14.2638;0.0045000000000000005;0.0269;30.03
FuzzyCMeans2520;CosineDistance;false;true;false;false;25;35.3355;3.4278;70.31530000000001;4.361;-0.1022;0.048;98.03
FuzzyCMeans2520;CosineDistance;false;true;false;true;25;5.633900000000001;0.556;10.408900000000001;0.6291;-0.34490000000000004;0.0582;13.56
FuzzyCMeans2520;CosineDistance;false;true;true;false;25;42498.1863;4967.5698;72918.3702;5802.914000000001;-0.37;0.0614;12.97
FuzzyCMeans2520;CosineDistance;true;false;false;false;25;1.7041000000000002;0.2394;1.5965;0.5221;0.0877;0.0318;100.24
FuzzyCMeans2520;CosineDistance;true;false;false;true;25;4.2411;0.6296;5.202100000000001;0.8363;0.042800000000000005;0.0335;36.9
FuzzyCMeans2520;CosineDistance;true;false;true;false;25;58.5525;10.2147;69.17790000000001;13.2981;-0.0073;0.031400000000000004;31.86
FuzzyCMeans2520;CosineDistance;true;true;false;false;25;26.9066;2.7114000000000003;59.688;3.4977;-0.077;0.046;95.82
FuzzyCMeans2520;CosineDistance;true;true;false;true;25;4.0191;0.432;8.2108;0.5607;-0.2948;0.0631;13.52
FuzzyCMeans2520;CosineDistance;true;true;true;false;25;23634.739100000003;3143.6051;48076.203;4594.8347;-0.333;0.0666;13.5
FuzzyCMeans2520;EuclideanDistance;false;false;false;false;25;0.40340000000000004;0.09570000000000001;0.0637;0.049300000000000004;0.0357;0.0148;164.07
FuzzyCMeans2520;EuclideanDistance;false;false;false;true;25;0.8894000000000001;0.2069;0.271;0.1577;0.0082;0.0172;70.85
FuzzyCMeans2520;EuclideanDistance;false;false;true;false;25;6.5216;0.0;0.3099;0.0;0.012100000000000001;0.0;148.17
FuzzyCMeans2520;EuclideanDistance;false;true;false;false;25;10.9833;0.9308000000000001;24.887900000000002;5.0521;0.1968;0.0346;2110.45
FuzzyCMeans2520;EuclideanDistance;false;true;false;true;25;0.8405;0.0383;10.264800000000001;0.6888000000000001;0.3977;0.038900000000000004;255.75
FuzzyCMeans2520;EuclideanDistance;false;true;true;false;25;6168.6301;236.63660000000002;96761.3153;7671.735100000001;0.6213000000000001;0.0517;264.98
FuzzyCMeans2520;EuclideanDistance;true;false;false;false;25;0.3663;0.0545;0.0828;0.0378;0.0155;0.013600000000000001;152.82
FuzzyCMeans2520;EuclideanDistance;true;false;false;true;25;0.7371000000000001;0.1405;0.19340000000000002;0.1227;0.0177;0.0111;75.69
FuzzyCMeans2520;EuclideanDistance;true;false;true;false;25;6.3317000000000005;0.0;0.3029;0.0;0.0125;0.0;149.93
FuzzyCMeans2520;EuclideanDistance;true;true;false;false;25;7.9729;0.7716000000000001;12.0273;3.4829000000000003;0.1447;0.031200000000000002;1943.71
FuzzyCMeans2520;EuclideanDistance;true;true;false;true;25;0.7295;0.033100000000000004;8.4524;0.664;0.3825;0.0341;252.0
FuzzyCMeans2520;EuclideanDistance;true;true;true;false;25;4190.1132;574.6238000000001;59244.3453;7967.5797;0.5664;0.0572;241.16
FuzzyCMeans2620;CosineDistance;false;false;false;false;26;1.5254;0.2381;1.2952000000000001;0.45680000000000004;0.0835;0.033600000000000005;116.73
FuzzyCMeans2620;CosineDistance;false;false;false;true;26;4.1798;0.6874;5.1553;0.9744;0.0618;0.031900000000000005;37.83
FuzzyCMeans2620;CosineDistance;false;false;true;false;26;55.6058;12.019400000000001;66.35470000000001;16.4361;0.0043;0.0241;36.99
FuzzyCMeans2620;CosineDistance;false;true;false;false;26;34.9429;3.3565;70.3576;4.3063;-0.1044;0.0451;101.39
FuzzyCMeans2620;CosineDistance;false;true;false;true;26;5.5361;0.5205000000000001;10.4359;0.6102000000000001;-0.3478;0.0548;12.71
FuzzyCMeans2620;CosineDistance;false;true;true;false;26;41793.2868;4713.3039;73062.82280000001;5704.2091;-0.37060000000000004;0.0601;20.76
FuzzyCMeans2620;CosineDistance;true;false;false;false;26;1.6544;0.23770000000000002;1.5525;0.5207;0.08710000000000001;0.0297;103.58
FuzzyCMeans2620;CosineDistance;true;false;false;true;26;4.0337000000000005;0.47700000000000004;5.000100000000001;0.7473000000000001;0.044700000000000004;0.0337;40.01
FuzzyCMeans2620;CosineDistance;true;false;true;false;26;54.1403;10.5599;64.456;14.1911;-0.0038;0.0317;34.75
FuzzyCMeans2620;CosineDistance;true;true;false;false;26;26.4209;2.6249000000000002;59.7119;3.1452;-0.0742;0.044000000000000004;97.98
FuzzyCMeans2620;CosineDistance;true;true;false;true;26;3.9527;0.4277;8.2157;0.5743;-0.2987;0.0606;21.67
FuzzyCMeans2620;CosineDistance;true;true;true;false;26;23317.2773;3141.3496;48062.834800000004;4818.24;-0.336;0.0668;13.21
FuzzyCMeans2620;EuclideanDistance;false;false;false;false;26;0.3821;0.0795;0.057;0.0284;0.035500000000000004;0.0142;171.47
FuzzyCMeans2620;EuclideanDistance;false;false;false;true;26;0.8350000000000001;0.19870000000000002;0.2412;0.1442;0.0079;0.0171;75.34
FuzzyCMeans2620;EuclideanDistance;false;false;true;false;26;6.2708;0.0;0.2866;0.0;0.0117;0.0;156.6
FuzzyCMeans2620;EuclideanDistance;false;true;false;false;26;10.665600000000001;0.8164;24.4054;5.0846;0.2024;0.0371;2091.59
FuzzyCMeans2620;EuclideanDistance;false;true;false;true;26;0.8161;0.0327;10.173200000000001;0.7023;0.38720000000000004;0.044700000000000004;270.61
FuzzyCMeans2620;EuclideanDistance;false;true;true;false;26;5896.6794;262.5625;92816.922;7458.242200000001;0.6027;0.054400000000000004;266.09
FuzzyCMeans2620;EuclideanDistance;true;false;false;false;26;0.3503;0.0529;0.0772;0.0352;0.0148;0.0129;157.22
FuzzyCMeans2620;EuclideanDistance;true;false;false;true;26;0.7072;0.1194;0.1749;0.1101;0.0177;0.0106;78.76
FuzzyCMeans2620;EuclideanDistance;true;false;true;false;26;6.0882000000000005;0.0;0.28;0.0;0.012100000000000001;0.0;163.83
FuzzyCMeans2620;EuclideanDistance;true;true;false;false;26;7.7624;0.7626000000000001;10.934700000000001;2.9263000000000003;0.135;0.029500000000000002;2191.81
FuzzyCMeans2620;EuclideanDistance;true;true;false;true;26;0.7046;0.032100000000000004;8.365400000000001;0.6709;0.38180000000000003;0.0328;264.72
FuzzyCMeans2620;EuclideanDistance;true;true;true;false;26;3889.4985;637.1504;58801.417700000005;7960.9696;0.5552;0.0522;263.57
FuzzyCMeans2720;CosineDistance;false;false;false;false;27;1.4771;0.21930000000000002;1.2259;0.42310000000000003;0.07970000000000001;0.027600000000000003;127.67
FuzzyCMeans2720;CosineDistance;false;false;false;true;27;4.0065;0.5392;5.0253000000000005;0.9013;0.0606;0.0313;39.24
FuzzyCMeans2720;CosineDistance;false;false;true;false;27;50.4968;11.404300000000001;59.9279;16.137800000000002;0.006500000000000001;0.0244;39.33
FuzzyCMeans2720;CosineDistance;false;true;false;false;27;34.2887;3.0856000000000003;70.3347;4.153700000000001;-0.1041;0.0434;114.22
FuzzyCMeans2720;CosineDistance;false;true;false;true;27;5.433;0.49760000000000004;10.4616;0.6002000000000001;-0.3547;0.0575;13.93
FuzzyCMeans2720;CosineDistance;false;true;true;false;27;41110.7012;4530.6745;73285.1596;5479.1072;-0.37520000000000003;0.058;14.63
FuzzyCMeans2720;CosineDistance;true;false;false;false;27;1.6033000000000002;0.22;1.4588;0.49050000000000005;0.0863;0.0318;108.56
FuzzyCMeans2720;CosineDistance;true;false;false;true;27;3.882;0.378;4.8292;0.7095;0.0477;0.0327;43.4
FuzzyCMeans2720;CosineDistance;true;false;true;false;27;49.6708;10.3335;59.047000000000004;14.5624;8.0E-4;0.031900000000000005;41.18
FuzzyCMeans2720;CosineDistance;true;true;false;false;27;26.0275;2.4785;59.823100000000004;3.0178000000000003;-0.0771;0.0473;109.37
FuzzyCMeans2720;CosineDistance;true;true;false;true;27;3.9049;0.4157;8.2178;0.5905;-0.3015;0.06330000000000001;18.4
FuzzyCMeans2720;CosineDistance;true;true;true;false;27;23095.5582;2989.5824000000002;48265.421800000004;5009.112700000001;-0.3397;0.0666;13.83
FuzzyCMeans2720;EuclideanDistance;false;false;false;false;27;0.36970000000000003;0.0775;0.050800000000000005;0.0241;0.034300000000000004;0.0131;176.47
FuzzyCMeans2720;EuclideanDistance;false;false;false;true;27;0.7876000000000001;0.16920000000000002;0.2182;0.1265;0.0068000000000000005;0.016300000000000002;79.43
FuzzyCMeans2720;EuclideanDistance;false;false;true;false;27;6.0385;0.0;0.2657;0.0;0.0112;0.0;159.36
FuzzyCMeans2720;EuclideanDistance;false;true;false;false;27;10.3194;0.8317;23.186400000000003;4.9888;0.1935;0.0356;2114.83
FuzzyCMeans2720;EuclideanDistance;false;true;false;true;27;0.7976000000000001;0.0324;10.0441;0.6621;0.3844;0.0396;279.88
FuzzyCMeans2720;EuclideanDistance;false;true;true;false;27;5633.0233;241.3857;89857.3929;9332.6263;0.5940000000000001;0.050800000000000005;287.71
FuzzyCMeans2720;EuclideanDistance;true;false;false;false;27;0.34450000000000003;0.0641;0.0736;0.034300000000000004;0.0158;0.0122;167.59
FuzzyCMeans2720;EuclideanDistance;true;false;false;true;27;0.6808000000000001;0.11710000000000001;0.15510000000000002;0.0741;0.016900000000000002;0.0095;83.14
FuzzyCMeans2720;EuclideanDistance;true;false;true;false;27;5.8627;0.0;0.2597;0.0;0.011600000000000001;0.0;165.11
FuzzyCMeans2720;EuclideanDistance;true;true;false;false;27;7.526400000000001;0.7468;10.617700000000001;3.5244;0.13490000000000002;0.030500000000000003;2278.72
FuzzyCMeans2720;EuclideanDistance;true;true;false;true;27;0.6887;0.0352;8.2932;0.6375000000000001;0.368;0.033100000000000004;300.84
