ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;false;true;false;false;27;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;3975.13
ClusterART;Not needed;false;true;false;false;28;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;6590.91
ClusterART;Not needed;false;true;false;false;29;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;7041.61
ClusterART;Not needed;false;true;false;false;3;58.333000000000006;0.0;57.625800000000005;0.0;0.1386;0.0;3474.27
ClusterART;Not needed;false;true;false;false;30;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;4208.76
ClusterART;Not needed;false;true;false;false;4;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;4212.06
ClusterART;Not needed;false;true;false;false;5;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;4254.06
ClusterART;Not needed;false;true;false;false;6;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;3980.92
ClusterART;Not needed;false;true;false;false;7;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;3800.56
ClusterART;Not needed;false;true;false;false;8;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;3991.32
ClusterART;Not needed;false;true;false;false;9;43.617000000000004;0.0;73.23270000000001;0.0;0.0362;0.0;3846.81
ClusterART;Not needed;true;false;false;false;10;3.1986000000000003;0.0;3.8262;0.0;0.1177;0.0;5520.79
ClusterART;Not needed;true;false;false;false;11;2.9524000000000004;0.0;3.7591;0.0;0.0849;0.0;6465.67
ClusterART;Not needed;true;false;false;false;12;3.0315000000000003;0.0;3.8629000000000002;0.0;0.077;0.0;7189.21
ClusterART;Not needed;true;false;false;false;13;2.7983000000000002;0.0;3.9071000000000002;0.0;0.0711;0.0;8280.5
ClusterART;Not needed;true;false;false;false;14;2.7281;0.0;3.8945000000000003;0.0;0.098;0.0;9262.26
ClusterART;Not needed;true;false;false;false;15;2.5587;0.0;4.016900000000001;0.0;0.0902;0.0;10475.42
ClusterART;Not needed;true;false;false;false;16;2.5156;0.0;3.9615;0.0;0.1014;0.0;11068.26
ClusterART;Not needed;true;false;false;false;17;2.3534;0.0;3.9069000000000003;0.0;0.0896;0.0;12834.76
ClusterART;Not needed;true;false;false;false;18;2.5056000000000003;0.0;3.9157;0.0;0.1681;0.0;14227.45
ClusterART;Not needed;true;false;false;false;19;2.4805;0.0;4.0655;0.0;0.1464;0.0;14844.83
ClusterART;Not needed;true;false;false;false;2;4.109;0.0;2.6368;0.0;0.2155;0.0;655.55
ClusterART;Not needed;true;false;false;false;20;2.5798;0.0;4.1311;0.0;0.12250000000000001;0.0;13527.02
ClusterART;Not needed;true;false;false;false;21;2.3832;0.0;4.0242;0.0;0.18710000000000002;0.0;15731.17
ClusterART;Not needed;true;false;false;false;22;2.4172000000000002;0.0;4.009;0.0;0.18130000000000002;0.0;25602.77
ClusterART;Not needed;true;false;false;false;23;2.7307;0.0;4.2535;0.0;0.20120000000000002;0.0;16438.72
ClusterART;Not needed;true;false;false;false;24;2.8005;0.0;4.2647;0.0;0.1752;0.0;18430.73
ClusterART;Not needed;true;false;false;false;25;2.7242;0.0;4.2644;0.0;0.1956;0.0;19673.99
ClusterART;Not needed;true;false;false;false;26;2.7623;0.0;4.1327;0.0;0.1978;0.0;21149.54
ClusterART;Not needed;true;false;false;false;27;2.6437;0.0;4.1069;0.0;0.1895;0.0;22298.06
ClusterART;Not needed;true;false;false;false;28;2.7318000000000002;0.0;4.2363;0.0;0.1806;0.0;22967.09
ClusterART;Not needed;true;false;false;false;29;2.7595;0.0;4.2433000000000005;0.0;0.1761;0.0;24972.21
ClusterART;Not needed;true;false;false;false;3;3.7945;0.0;3.0353000000000003;0.0;0.08120000000000001;0.0;1071.7
ClusterART;Not needed;true;false;false;false;30;2.6058000000000003;0.0;4.2379;0.0;0.1491;0.0;26892.49
ClusterART;Not needed;true;false;false;false;4;3.4559;0.0;3.1995;0.0;0.079;0.0;1660.85
ClusterART;Not needed;true;false;false;false;5;3.0947;0.0;3.4170000000000003;0.0;-0.0161;0.0;2120.22
ClusterART;Not needed;true;false;false;false;6;3.1078;0.0;3.3637;0.0;0.157;0.0;2931.1
ClusterART;Not needed;true;false;false;false;7;3.6079000000000003;0.0;4.057;0.0;0.0655;0.0;3517.12
ClusterART;Not needed;true;false;false;false;8;3.5201000000000002;0.0;4.0801;0.0;0.0964;0.0;4513.62
ClusterART;Not needed;true;false;false;false;9;3.2745;0.0;3.9182;0.0;0.1278;0.0;4718.39
ClusterART;Not needed;true;true;false;false;10;30.2939;0.0;59.0643;0.0;0.0189;0.0;9963.11
ClusterART;Not needed;true;true;false;false;11;30.2939;0.0;59.0643;0.0;0.0189;0.0;10493.29
ClusterART;Not needed;true;true;false;false;12;30.2939;0.0;59.0643;0.0;0.0189;0.0;11964.48
ClusterART;Not needed;true;true;false;false;13;30.2939;0.0;59.0643;0.0;0.0189;0.0;10720.82
ClusterART;Not needed;true;true;false;false;14;30.2939;0.0;59.0643;0.0;0.0189;0.0;11133.79
